CBSA,MNAME,Year,TOT_POP,UBER_ARRIVAL,TNC_ARRIVAL_YEAR,TNC_FIRST_FULL_YEAR_OPERATION,TNC_FLAG,APTA_CLUSTER,_merge
12700,"Barnstable Town, MA Metro Area",2012,215423,5/1/15,2015,2016,0,Mid,both
12700,"Barnstable Town, MA Metro Area",2013,214990,5/1/15,2015,2016,0,Mid,both
12700,"Barnstable Town, MA Metro Area",2014,214914,5/1/15,2015,2016,0,Mid,both
12700,"Barnstable Town, MA Metro Area",2015,214333,5/1/15,2015,2016,0,Mid,both
12700,"Barnstable Town, MA Metro Area",2016,214276,5/1/15,2015,2016,1,Mid,both
12700,"Barnstable Town, MA Metro Area",2017,213444,5/1/15,2015,2016,1,Mid,both
12940,"Baton Rouge, LA Metro Area",2005,706909,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2006,764824,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2007,770471,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2008,777650,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2009,786947,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2010,804406,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2011,808242,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2012,815298,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2013,820159,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2014,825478,7/1/14,2014,2015,0,Low,both
12940,"Baton Rouge, LA Metro Area",2015,830480,7/1/14,2014,2015,1,Low,both
12940,"Baton Rouge, LA Metro Area",2016,835175,7/1/14,2014,2015,1,Low,both
12940,"Baton Rouge, LA Metro Area",2017,834159,7/1/14,2014,2015,1,Low,both
13020,"Bay City, MI Metro Area",2005,107256,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2006,108390,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2007,107517,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2008,107495,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2009,107434,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2010,107703,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2011,107110,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2012,106935,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2013,106832,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2014,106179,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2015,105659,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2016,104747,5/1/18,2018,2019,0,Low,both
13020,"Bay City, MI Metro Area",2017,104239,5/1/18,2018,2019,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2005,366855,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2006,378793,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2007,375644,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2008,380260,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2009,378477,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2010,389068,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2011,390535,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2012,389980,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2013,403622,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2014,403958,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2015,408216,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2016,409901,2/1/16,2016,2017,0,Low,both
13140,"Beaumont-Port Arthur, TX Metro Area",2017,411339,2/1/16,2016,2017,1,Low,both
13220,"Beckley, WV Metro Area",2013,124432,12/1/18,2018,2019,0,,left_only
13220,"Beckley, WV Metro Area",2014,123373,12/1/18,2018,2019,0,,left_only
13220,"Beckley, WV Metro Area",2015,122507,12/1/18,2018,2019,0,,left_only
13220,"Beckley, WV Metro Area",2016,120924,12/1/18,2018,2019,0,,left_only
13220,"Beckley, WV Metro Area",2017,118543,12/1/18,2018,2019,0,,left_only
13380,"Bellingham, WA Metro Area",2005,178425,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2006,185953,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2007,192999,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2008,196529,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2009,200434,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2010,201628,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2011,203663,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2012,205262,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2013,206353,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2014,208351,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2015,212284,11/1/15,2015,2016,0,Low,both
13380,"Bellingham, WA Metro Area",2016,216800,11/1/15,2015,2016,1,Low,both
13380,"Bellingham, WA Metro Area",2017,221404,11/1/15,2015,2016,1,Low,both
13460,"Bend, OR Metro Area",2005,140161,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2006,149140,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2007,154028,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2008,158456,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2009,158629,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2010,157894,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2011,160338,5/1/17,2017,2018,0,Low,left_only
13460,"Bend, OR Metro Area",2012,162277,5/1/17,2017,2018,0,Low,left_only
13460,"Bend-Redmond, OR Metro Area",2013,165954,5/1/17,2017,2018,0,Low,both
13460,"Bend-Redmond, OR Metro Area",2014,170388,5/1/17,2017,2018,0,Low,both
13460,"Bend-Redmond, OR Metro Area",2015,175268,5/1/17,2017,2018,0,Low,both
13460,"Bend-Redmond, OR Metro Area",2016,181307,5/1/17,2017,2018,0,Low,both
13460,"Bend-Redmond, OR Metro Area",2017,186875,5/1/17,2017,2018,0,Low,both
13740,"Billings, MT Metro Area",2005,143977,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2006,148259,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2007,150205,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2008,151975,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2009,153854,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2010,157365,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2011,159712,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2012,161487,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2013,165730,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2014,167521,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2015,169329,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2016,169736,8/1/16,2016,2017,0,Low,both
13740,"Billings, MT Metro Area",2017,172081,8/1/16,2016,2017,1,Low,both
13780,"Binghamton, NY Metro Area",2005,237626,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2006,247554,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2007,246426,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2008,245189,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2009,244694,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2010,251321,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2011,250074,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2012,248538,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2013,247777,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2014,247219,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2015,246020,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2016,244094,7/1/17,2017,2018,0,Low,both
13780,"Binghamton, NY Metro Area",2017,242217,7/1/17,2017,2018,0,Low,both
13820,"Birmingham-Hoover, AL Metro Area",2005,1069498,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2006,1089883,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2007,1106765,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2008,1117348,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2009,1131070,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2010,1128978,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2011,1132264,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2012,1136650,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2013,1140300,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2014,1143772,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2015,1145647,12/1/15,2015,2016,0,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2016,1147417,12/1/15,2015,2016,1,Mid,both
13820,"Birmingham-Hoover, AL Metro Area",2017,1149807,12/1/15,2015,2016,1,Mid,both
13900,"Bismarck, ND Metro Area",2005,96068,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2006,101138,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2007,103242,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2008,104944,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2009,106286,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2010,109266,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2011,110879,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2012,113875,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2013,124817,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2014,126526,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2015,129640,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2016,131547,3/1/17,2017,2018,0,Low,both
13900,"Bismarck, ND Metro Area",2017,132767,3/1/17,2017,2018,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2005,140200,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2006,149314,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2007,159022,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2008,158922,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2009,161615,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2010,161768,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2011,160866,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2012,165969,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2013,179738,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2014,181249,10/1/14,2014,2015,0,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2015,179904,10/1/14,2014,2015,1,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2016,183411,10/1/14,2014,2015,1,Low,both
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2017,181986,10/1/14,2014,2015,1,Low,both
14020,"Bloomington, IN Metro Area",2005,161204,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2006,176793,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2007,180766,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2008,183623,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2009,185398,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2010,192696,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2011,194566,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2012,195339,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2013,163089,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2014,164308,8/1/14,2014,2015,0,Low,both
14020,"Bloomington, IN Metro Area",2015,165577,8/1/14,2014,2015,1,Low,both
14020,"Bloomington, IN Metro Area",2016,166336,8/1/14,2014,2015,1,Low,both
14020,"Bloomington, IN Metro Area",2017,167825,8/1/14,2014,2015,1,Low,both
14060,"Bloomington-Normal, IL Metro Area",2005,146894,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2006,161202,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2007,164209,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2008,165298,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2009,167699,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2010,169832,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2011,170556,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington-Normal, IL Metro Area",2012,172281,3/1/15,2015,2016,0,Low,left_only
14060,"Bloomington, IL Metro Area",2013,192140,3/1/15,2015,2016,0,Low,both
14060,"Bloomington, IL Metro Area",2014,188917,3/1/15,2015,2016,0,Low,both
14060,"Bloomington, IL Metro Area",2015,188725,3/1/15,2015,2016,0,Low,both
14060,"Bloomington, IL Metro Area",2016,187326,3/1/15,2015,2016,1,Low,both
14060,"Bloomington, IL Metro Area",2017,186356,3/1/15,2015,2016,1,Low,both
14100,"Bloomsburg-Berwick, PA Metro Area",2013,85338,9/1/18,2018,2019,0,,left_only
14100,"Bloomsburg-Berwick, PA Metro Area",2014,85763,9/1/18,2018,2019,0,,left_only
14100,"Bloomsburg-Berwick, PA Metro Area",2015,85229,9/1/18,2018,2019,0,,left_only
14100,"Bloomsburg-Berwick, PA Metro Area",2016,84763,9/1/18,2018,2019,0,,left_only
14100,"Bloomsburg-Berwick, PA Metro Area",2017,84204,9/1/18,2018,2019,0,,left_only
14260,"Boise City-Nampa, ID Metro Area",2005,530359,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2006,568086,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2007,587025,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2008,596289,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2009,600973,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2010,619694,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2011,627281,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City-Nampa, ID Metro Area",2012,635964,11/1/14,2014,2015,0,Low,left_only
14260,"Boise City, ID Metro Area",2013,649321,11/1/14,2014,2015,0,Low,both
14260,"Boise City, ID Metro Area",2014,666144,11/1/14,2014,2015,0,Low,both
14260,"Boise City, ID Metro Area",2015,675800,11/1/14,2014,2015,1,Low,both
14260,"Boise City, ID Metro Area",2016,690214,11/1/14,2014,2015,1,Low,both
14260,"Boise City, ID Metro Area",2017,710323,11/1/14,2014,2015,1,Low,both
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2005,4270631,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2006,4455217,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2007,4482857,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2008,4522858,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2009,4588680,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2010,4560689,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2011,4591112,10/1/11,2011,2012,0,High,left_only
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2012,4640802,10/1/11,2011,2012,1,High,left_only
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2013,4684299,10/1/11,2011,2012,1,High,both
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2014,4732161,10/1/11,2011,2012,1,High,both
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2015,4774321,10/1/11,2011,2012,1,High,both
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2016,4794447,10/1/11,2011,2012,1,High,both
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",2017,4836531,10/1/11,2011,2012,1,High,both
14500,"Boulder, CO Metro Area",2005,271934,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2006,282304,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2007,290262,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2008,293161,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2009,303482,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2010,295166,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2011,299378,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2012,305318,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2013,310048,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2014,313333,2/1/14,2014,2015,0,Mid,both
14500,"Boulder, CO Metro Area",2015,319372,2/1/14,2014,2015,1,Mid,both
14500,"Boulder, CO Metro Area",2016,322226,2/1/14,2014,2015,1,Mid,both
14500,"Boulder, CO Metro Area",2017,322514,2/1/14,2014,2015,1,Mid,both
14540,"Bowling Green, KY Metro Area",2005,105848,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2006,113362,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2007,116061,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2008,117219,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2009,121919,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2010,127280,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2011,128341,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2012,128016,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2013,163300,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2014,165928,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2015,166890,9/1/15,2015,2016,0,Low,both
14540,"Bowling Green, KY Metro Area",2016,174560,9/1/15,2015,2016,1,Low,both
14540,"Bowling Green, KY Metro Area",2017,178474,9/1/15,2015,2016,1,Low,both
14740,"Bremerton-Silverdale, WA Metro Area",2005,231902,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2006,240604,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2007,236732,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2008,239769,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2009,240862,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2010,251809,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2011,254633,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2012,254991,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2013,253968,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2014,254183,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2015,260131,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2016,264811,5/1/16,2016,2017,0,Mid,both
14740,"Bremerton-Silverdale, WA Metro Area",2017,266414,5/1/16,2016,2017,1,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2005,884050,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2006,900440,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2007,895015,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2008,895030,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2009,901208,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2010,918714,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2011,925899,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2012,933835,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2013,939904,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2014,945438,4/1/14,2014,2015,0,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2015,948053,4/1/14,2014,2015,1,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2016,944177,4/1/14,2014,2015,1,Mid,both
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2017,949921,4/1/14,2014,2015,1,Mid,both
15180,"Brownsville-Harlingen, TX Metro Area",2005,374081,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2006,387717,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2007,387210,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2008,392736,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2009,396371,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2010,408054,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2011,414123,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2012,415557,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2013,417276,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2014,420392,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2015,422156,7/1/17,2017,2018,0,Low,both
15180,"Brownsville-Harlingen, TX Metro Area",2016,422135,7/1/17,2017,2018,0,Low,both
