NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2017
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,1669.00
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0.00
0R01-00357,0R01-001,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R01-00357,0R01-001,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,17066.00
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,9260.00
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,45286.00
0R01-00402,,City of Driggs,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R01-00402,,City of Driggs,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,0.00
0R01-00403,,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R01-00403,,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3060.00
0R01-00404,,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R01-00404,,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,0.00
0R01-00404,,Shoshone County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R01-00404,,Shoshone County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,0.00
0R01-80188,8R05-010,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R01-80188,8R05-010,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,121125.00
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,21069.00
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,4388.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,127145.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,17380.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,122068.00
0R02-00300,0R02-027,City of Silverton,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00300,0R02-027,City of Silverton,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,38527.00
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,0.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,9178.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,25828.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,25997.00
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,15857.00
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,43377.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,30791.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,62732.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,115899.00
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,20758.00
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,17196.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,17182.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,18326.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,376.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,169795.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,59927.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,40095.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,10500.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,37748.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,9632.00
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,12399.00
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,47502.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,48265.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,38866.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,182958.00
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,27463.00
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,249246.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,10814.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,21171.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,20079.00
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,CB,DO,Funds Expended on Operations,34497.00
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,6033.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,42213.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,39043.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,49209.00
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,1520.00
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,6970.00
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,13974.00
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DT,PT,Funds Expended on Capital,0.00
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DT,PT,Funds Expended on Operations,39998.00
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,12393.00
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,25833.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,103989.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,17562.00
0R02-00374,0R02-030,Harney County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00374,0R02-030,Harney County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,41308.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,252574.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,75847.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,33159.00
0R02-00377,0R02-024,City of Lebanon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00377,0R02-024,City of Lebanon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,13958.00
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,0.00
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,86540.00
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,12454.00
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,0.00
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,21015.00
0R03-00033,0R03-021,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00033,0R03-021,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,7870.00
0R03-00282,0R03-010,Garfield County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00282,0R03-010,Garfield County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
0R03-00285,0R03-039,Thurston Regional Planning Council,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R03-00285,0R03-039,Thurston Regional Planning Council,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,2586.00
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,2454.00
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,8191.00
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,0.00
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,6362.00
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,18367.00
0R03-00297,0R03-008,People for People Yakima,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0.00
0R03-00297,0R03-008,People for People Yakima,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,0.00
0R03-00297,0R03-008,People for People Yakima,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
0R03-00297,0R03-008,People for People Yakima,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
0R03-00298,0R03-013,Island Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
